account_id,account_name,plan_tier,arr_amount,risk_score,total_features_used,high_priority_ratio,downgrade_flag,days_since_activity
A-cc102e,Company_443,Enterprise,31044,6,15.0,0.25,False,0
A-9779ad,Company_171,Pro,23520,6,29.0,0.3333333333333333,False,0
A-d77f4c,Company_470,Enterprise,19104,6,17.0,0.0,False,0
A-9779ad,Company_171,Pro,23520,6,29.0,0.3333333333333333,False,0
A-560d27,Company_266,Enterprise,54924,6,13.0,0.0,False,0
A-9779ad,Company_171,Pro,23520,6,29.0,0.3333333333333333,False,0
A-cc102e,Company_443,Enterprise,31044,6,15.0,0.25,False,0
A-cc102e,Company_443,Enterprise,31044,6,15.0,0.25,False,0
A-d77f4c,Company_470,Enterprise,19104,6,17.0,0.0,False,0
A-d77f4c,Company_470,Enterprise,19104,6,17.0,0.0,False,0
A-58b9ff,Company_425,Pro,0,6,10.0,0.0,False,0
A-751c58,Company_393,Enterprise,35820,6,32.0,0.0,False,0
A-751c58,Company_393,Enterprise,35820,6,32.0,0.0,False,0
A-3c1a3f,Company_224,Basic,1596,6,18.0,0.25,False,0
A-cea1f0,Company_273,Pro,4704,6,24.0,0.2,False,0
A-84ebe4,Company_68,Enterprise,50148,6,20.0,0.25,False,0
A-de24d5,Company_231,Pro,2940,6,25.0,0.2857142857142857,False,0
A-d4e0d4,Company_403,Pro,68796,6,47.0,0.25,True,0
A-029f69,Company_129,Pro,5880,6,11.0,0.0,False,0
A-794a0b,Company_168,Basic,5244,6,19.0,0.0,False,0
A-029f69,Company_129,Pro,5880,6,11.0,0.0,False,0
A-029f69,Company_129,Pro,5880,6,11.0,0.0,False,0
A-08e34e,Company_32,Pro,8232,6,29.0,0.3333333333333333,False,0
A-08e34e,Company_32,Pro,8232,6,29.0,0.3333333333333333,False,0
A-e08cd3,Company_475,Pro,39396,6,30.0,0.375,False,0
A-e08cd3,Company_475,Pro,39396,6,30.0,0.375,False,0
A-bd4708,Company_257,Pro,0,6,27.0,0.25,False,0
A-9f0b68,Company_489,Enterprise,31044,6,19.0,0.3333333333333333,False,0
A-9f0b68,Company_489,Enterprise,31044,6,19.0,0.3333333333333333,False,0
A-4e631b,Company_298,Enterprise,95520,6,32.0,0.0,False,0
A-296d7c,Company_182,Pro,9408,6,20.0,0.0,False,0
A-6e08f3,Company_220,Enterprise,57312,6,29.0,0.0,False,0
A-b2af2e,Company_227,Basic,12312,6,55.0,0.0,True,0
A-331424,Company_246,Pro,0,6,20.0,0.0,False,0
A-f45426,Company_172,Basic,2052,6,61.0,0.0,True,0
A-f45426,Company_172,Basic,2052,6,61.0,0.0,True,0
A-5c046d,Company_130,Basic,21204,6,23.0,0.0,False,0
A-313be3,Company_136,Enterprise,112236,6,32.0,0.0,False,0
A-474ad4,Company_261,Enterprise,57312,6,9.0,0.0,False,0
A-313be3,Company_136,Enterprise,112236,6,32.0,0.0,False,0
A-e08cd3,Company_475,Enterprise,159996,6,28.0,0.375,False,0
A-59f724,Company_432,Pro,0,6,30.0,0.25,False,0
A-ac9111,Company_487,Enterprise,50148,6,26.0,0.0,False,0
A-6da850,Company_293,Basic,0,6,69.0,0.2,True,0
A-9bfc9f,Company_228,Pro,31164,6,38.0,0.3333333333333333,True,0
A-e60f9d,Company_178,Enterprise,69252,6,33.0,0.0,False,0
A-1b707d,Company_56,Pro,4116,6,27.0,0.0,False,0
A-474ad4,Company_261,Enterprise,0,6,29.0,0.0,False,0
A-ba6516,Company_154,Basic,6156,6,57.0,0.0,True,0
A-5790f4,Company_446,Enterprise,150444,6,29.0,0.0,False,0
A-5790f4,Company_446,Enterprise,150444,6,29.0,0.0,False,0
A-de58ca,Company_212,Enterprise,0,6,24.0,0.2,False,0
A-de58ca,Company_212,Enterprise,148056,6,30.0,0.2,False,0
A-1b707d,Company_56,Basic,0,6,21.0,0.0,False,0
A-ef84cf,Company_274,Basic,5244,6,68.0,0.0,True,0
A-40de06,Company_369,Pro,16464,6,30.0,0.0,False,0
A-2d4502,Company_45,Basic,13908,6,28.0,0.0,False,0
A-ef84cf,Company_274,Basic,5244,6,68.0,0.0,True,0
A-98a59a,Company_80,Basic,12768,6,23.0,0.3333333333333333,False,0
A-cea1f0,Company_273,Enterprise,50148,6,28.0,0.2,False,0
A-970c97,Company_477,Enterprise,33432,6,50.0,0.0,True,0
A-5a92e7,Company_413,Enterprise,0,6,31.0,0.14285714285714285,False,0
A-ef84cf,Company_274,Basic,5244,6,68.0,0.0,True,0
A-8bde0c,Company_287,Basic,0,6,24.0,0.3333333333333333,False,0
A-8bde0c,Company_287,Basic,0,6,24.0,0.3333333333333333,False,0
A-5a92e7,Company_413,Enterprise,0,6,31.0,0.14285714285714285,False,0
A-779e4e,Company_193,Enterprise,14328,6,28.0,0.0,False,0
A-5790f4,Company_446,Enterprise,150444,6,29.0,0.0,False,0
A-19b2c8,Company_476,Pro,19404,5,8.0,0.3333333333333333,False,0
A-751c58,Company_393,Basic,16188,5,27.0,0.0,False,0
A-439b2f,Company_152,Basic,1596,5,29.0,0.0,False,0
A-354f12,Company_201,Enterprise,81192,5,61.0,0.0,True,0
A-32fb14,Company_25,Pro,18816,5,33.0,0.0,False,0
A-439b2f,Company_152,Basic,1596,5,29.0,0.0,False,0
A-10b8f2,Company_151,Basic,11628,5,21.0,0.0,False,0
A-32fb14,Company_25,Pro,18816,5,33.0,0.0,False,0
A-a1b80b,Company_184,Basic,5016,5,30.0,0.0,False,0
A-32fb14,Company_25,Pro,18816,5,33.0,0.0,False,0
A-751c58,Company_393,Basic,16188,5,27.0,0.0,False,0
A-474ad4,Company_261,Pro,0,5,24.0,0.0,False,0
A-9badbd,Company_63,Enterprise,16716,5,18.0,0.2,False,0
A-acb7f7,Company_330,Pro,24108,5,27.0,0.0,False,0
A-751c58,Company_393,Basic,16188,5,27.0,0.0,False,0
A-a8d89d,Company_326,Basic,2964,5,31.0,0.0,False,0
A-3b5cd1,Company_49,Pro,12348,5,25.0,0.0,False,0
A-3b5cd1,Company_49,Pro,12348,5,25.0,0.0,False,0
A-3b5cd1,Company_49,Pro,12348,5,25.0,0.0,False,0
A-bcbe98,Company_452,Basic,10488,5,51.0,0.14285714285714285,True,0
A-533452,Company_279,Enterprise,21492,5,52.0,0.25,True,0
A-a8d89d,Company_326,Basic,2964,5,31.0,0.0,False,0
A-df10db,Company_143,Enterprise,28656,5,25.0,0.0,False,0
A-87aa7b,Company_433,Pro,14112,5,41.0,0.3333333333333333,True,0
A-d535f6,Company_421,Enterprise,0,5,66.0,0.0,True,0
A-cab532,Company_218,Enterprise,59700,5,25.0,0.0,False,0
A-d3c88e,Company_490,Pro,9408,5,61.0,0.6666666666666666,False,0
A-439b2f,Company_152,Basic,912,5,9.0,0.0,False,0
A-439b2f,Company_152,Basic,912,5,9.0,0.0,False,0
A-91e948,Company_88,Pro,24108,5,24.0,0.0,False,0
A-00cac8,Company_26,Pro,11172,5,67.0,0.0,True,0
A-fd9422,Company_263,Pro,0,5,24.0,0.16666666666666666,False,0
A-1f7acb,Company_281,Enterprise,152832,5,81.0,0.42857142857142855,False,0
A-e4144b,Company_316,Enterprise,97908,5,33.0,0.3333333333333333,False,0
A-b48f73,Company_225,Enterprise,191040,5,61.0,0.6666666666666666,False,0
A-ff79f2,Company_165,Enterprise,54924,5,25.0,0.0,False,0
A-02fac6,Company_52,Basic,5016,5,26.0,0.16666666666666666,False,0
A-dbc825,Company_252,Enterprise,107460,5,29.0,0.3333333333333333,False,0
A-dbc825,Company_252,Enterprise,107460,5,29.0,0.3333333333333333,False,0
A-5c9849,Company_362,Basic,4332,5,0.0,0.0,False,0
A-313be3,Company_136,Pro,27636,5,18.0,0.0,False,0
A-313be3,Company_136,Pro,27636,5,18.0,0.0,False,0
A-3b37d9,Company_384,Pro,0,5,20.0,0.2,False,0
A-c1e51e,Company_173,Basic,1596,5,48.0,0.2,True,0
A-50bb9f,Company_373,Enterprise,42984,5,12.0,0.14285714285714285,False,0
A-50bb9f,Company_373,Enterprise,42984,5,12.0,0.14285714285714285,False,0
A-df10db,Company_143,Enterprise,28656,5,25.0,0.0,False,0
A-524364,Company_388,Basic,2736,5,18.0,0.3333333333333333,False,0
A-c1e51e,Company_173,Basic,1596,5,48.0,0.2,True,0
A-faa28c,Company_91,Pro,38220,5,33.0,0.0,False,0
A-751bd4,Company_408,Basic,2280,5,12.0,0.16666666666666666,False,0
A-3b37d9,Company_384,Pro,0,5,20.0,0.2,False,0
A-a8b49c,Company_72,Pro,15288,5,15.0,0.0,False,0
A-4c6f11,Company_146,Basic,6156,5,42.0,0.3333333333333333,True,0
A-ac14bb,Company_15,Pro,12348,5,71.0,0.5,False,0
A-d77f4c,Company_470,Pro,17052,5,28.0,0.0,False,0
A-443b7c,Company_280,Basic,1824,5,21.0,0.25,False,0
A-94f8c9,Company_51,Enterprise,40596,5,32.0,0.0,False,0
A-bf7919,Company_426,Enterprise,0,5,49.0,0.5,False,0
A-b9eed8,Company_189,Pro,7644,5,60.0,0.2,True,0
A-bf7919,Company_426,Enterprise,0,5,49.0,0.5,False,0
A-f446b6,Company_36,Basic,1140,5,26.0,0.25,False,0
A-dcc2f0,Company_309,Basic,5016,5,12.0,0.0,False,0
A-f9cc74,Company_360,Enterprise,71640,5,15.0,0.0,False,0
A-4a267b,Company_451,Pro,14700,5,33.0,0.25,False,0
A-05d3b3,Company_213,Enterprise,38208,5,26.0,0.16666666666666666,False,0
A-a1b80b,Company_184,Enterprise,38208,5,33.0,0.0,False,0
A-8adedc,Company_300,Pro,46452,5,31.0,0.25,False,0
A-05d3b3,Company_213,Enterprise,38208,5,26.0,0.16666666666666666,False,0
A-1b707d,Company_56,Enterprise,38208,5,31.0,0.0,False,0
A-b2225d,Company_50,Pro,29400,5,84.0,1.0,False,0
A-cab532,Company_218,Enterprise,26268,5,33.0,0.0,False,0
A-acb7f7,Company_330,Basic,7296,5,44.0,0.0,True,0
A-ba6516,Company_154,Basic,6156,5,17.0,0.0,False,0
A-241e75,Company_242,Pro,27048,5,10.0,0.25,False,0
A-241e75,Company_242,Pro,27048,5,10.0,0.25,False,0
A-ccb686,Company_491,Pro,30576,5,64.0,1.0,False,0
A-533452,Company_279,Enterprise,21492,5,52.0,0.25,True,0
A-533452,Company_279,Enterprise,21492,5,52.0,0.25,True,0
A-533452,Company_279,Enterprise,21492,5,52.0,0.25,True,0
A-cbbe12,Company_450,Pro,23520,5,17.0,0.3333333333333333,False,0
A-d26ab4,Company_497,Enterprise,78804,5,21.0,0.0,False,0
A-4e631b,Company_298,Basic,5016,5,24.0,0.0,False,0
A-712426,Company_155,Enterprise,0,5,11.0,0.16666666666666666,False,0
A-d77f4c,Company_470,Pro,17052,5,28.0,0.0,False,0
A-ac14bb,Company_15,Pro,12348,5,71.0,0.5,False,0
A-d77f4c,Company_470,Pro,17052,5,28.0,0.0,False,0
A-58b9ff,Company_425,Pro,37044,5,93.0,0.0,True,0
A-b2225d,Company_50,Pro,29400,5,84.0,1.0,False,0
A-faa28c,Company_91,Pro,38220,5,33.0,0.0,False,0
A-5a92e7,Company_413,Pro,25284,5,32.0,0.14285714285714285,False,0
A-ccb686,Company_491,Pro,30576,5,64.0,1.0,False,0
A-5a92e7,Company_413,Pro,25284,5,32.0,0.14285714285714285,False,0
A-117171,Company_135,Pro,0,5,21.0,0.16666666666666666,False,0
A-4c6f11,Company_146,Basic,6156,5,42.0,0.3333333333333333,True,0
A-dfbd31,Company_190,Pro,8232,5,40.0,0.5,False,0
A-dfbd31,Company_190,Pro,8232,5,40.0,0.5,False,0
A-acb7f7,Company_330,Pro,18816,5,22.0,0.0,False,0
A-117171,Company_135,Pro,0,5,21.0,0.16666666666666666,False,0
A-5a92e7,Company_413,Pro,20580,5,14.0,0.14285714285714285,False,0
A-5a92e7,Company_413,Pro,20580,5,14.0,0.14285714285714285,False,0
A-59f724,Company_432,Pro,10584,5,33.0,0.25,False,0
A-eb2fdc,Company_216,Enterprise,112236,5,21.0,0.0,False,0
A-b2225d,Company_50,Pro,29400,5,84.0,1.0,False,0
A-117171,Company_135,Pro,0,5,21.0,0.16666666666666666,False,0
A-bece89,Company_128,Pro,22344,5,22.0,0.0,False,0
A-bece89,Company_128,Pro,22344,5,22.0,0.0,False,0
A-781cc0,Company_499,Enterprise,52536,5,42.0,0.75,False,0
A-781cc0,Company_499,Enterprise,52536,5,42.0,0.75,False,0
A-98a59a,Company_80,Basic,12768,5,20.0,0.3333333333333333,False,0
A-443f6f,Company_304,Pro,11172,5,26.0,0.25,False,0
A-712426,Company_155,Enterprise,0,5,11.0,0.16666666666666666,False,0
A-712426,Company_155,Enterprise,0,5,11.0,0.16666666666666666,False,0
A-50f3f7,Company_140,Enterprise,107460,5,17.0,0.16666666666666666,False,0
A-331424,Company_246,Enterprise,26268,5,20.0,0.0,False,0
A-e60f9d,Company_178,Pro,27048,5,17.0,0.0,False,0
A-d535f6,Company_421,Enterprise,0,5,66.0,0.0,True,0
A-50bb9f,Company_373,Pro,17640,5,25.0,0.14285714285714285,False,0
A-ccabf0,Company_471,Basic,3876,5,41.0,0.5,False,0
A-ccabf0,Company_471,Basic,3876,5,41.0,0.5,False,0
A-ccb686,Company_491,Pro,0,5,57.0,1.0,False,0
A-ccb686,Company_491,Pro,0,5,57.0,1.0,False,0
A-ccb686,Company_491,Pro,0,5,57.0,1.0,False,0
A-cb6cc6,Company_419,Pro,7644,5,52.0,0.6666666666666666,False,0
A-50bb9f,Company_373,Pro,17640,5,25.0,0.14285714285714285,False,0
A-b2225d,Company_50,Pro,27636,5,102.0,1.0,False,0
A-157070,Company_85,Basic,3876,5,24.0,0.0,False,0
A-b2225d,Company_50,Pro,27636,5,102.0,1.0,False,0
A-b2225d,Company_50,Pro,27636,5,102.0,1.0,False,0
A-96bbc6,Company_342,Basic,8892,5,75.0,0.3333333333333333,True,0
A-96bbc6,Company_342,Basic,8892,5,75.0,0.3333333333333333,True,0
A-a0ca4e,Company_6,Pro,28812,5,0.0,0.3333333333333333,False,0
A-96bbc6,Company_342,Basic,8892,5,75.0,0.3333333333333333,True,0
A-c42f1f,Company_21,Basic,1824,5,16.0,0.3333333333333333,False,0
A-e61e98,Company_115,Basic,4332,5,26.0,0.16666666666666666,False,0
A-855a48,Company_389,Enterprise,33432,5,70.0,0.6,False,0
A-bb3bd4,Company_340,Basic,5244,5,0.0,0.18181818181818182,False,0
A-180abf,Company_122,Pro,37632,5,33.0,0.0,False,0
A-e51ec7,Company_113,Basic,0,5,29.0,0.3333333333333333,False,0
A-e51ec7,Company_113,Basic,0,5,29.0,0.3333333333333333,False,0
A-e51ec7,Company_113,Basic,0,5,29.0,0.3333333333333333,False,0
A-180abf,Company_122,Pro,37632,5,33.0,0.0,False,0
A-dfbd31,Company_190,Basic,0,5,39.0,0.5,False,0
A-180abf,Company_122,Pro,37632,5,33.0,0.0,False,0
A-b30291,Company_344,Basic,1140,5,19.0,0.0,False,0
A-180abf,Company_122,Pro,37632,5,33.0,0.0,False,0
A-fa2041,Company_211,Enterprise,38208,5,17.0,0.0,False,0
A-180abf,Company_122,Pro,37632,5,33.0,0.0,False,0
A-f17767,Company_123,Pro,15288,5,67.0,0.3333333333333333,True,0
A-f97b9a,Company_159,Basic,3648,5,9.0,0.2857142857142857,False,0
A-7920cc,Company_412,Pro,22932,5,11.0,0.0,False,0
A-9174e0,Company_73,Enterprise,88356,5,30.0,0.0,False,0
A-e98302,Company_286,Basic,3648,5,25.0,0.2222222222222222,False,0
A-1f0636,Company_368,Enterprise,250740,5,63.0,1.0,False,0
A-ced9aa,Company_310,Enterprise,7164,5,23.0,0.14285714285714285,False,0
A-bb3bd4,Company_340,Basic,5244,5,0.0,0.18181818181818182,False,0
A-902ef7,Company_270,Basic,0,5,27.0,0.0,False,0
A-8e47ca,Company_191,Enterprise,45372,5,86.0,0.6,False,0
A-8b25f2,Company_96,Pro,17052,5,55.0,0.0,True,0
A-417d2f,Company_285,Enterprise,9552,5,33.0,0.3333333333333333,False,0
A-9174e0,Company_73,Basic,8436,5,30.0,0.0,False,0
A-1f0ac7,Company_3,Basic,7752,5,50.0,0.5,False,0
A-f5641b,Company_382,Enterprise,74028,5,48.0,0.5,False,0
A-f5641b,Company_382,Enterprise,74028,5,48.0,0.5,False,0
A-8e47ca,Company_191,Enterprise,45372,5,86.0,0.6,False,0
A-8e47ca,Company_191,Enterprise,45372,5,86.0,0.6,False,0
A-2d4502,Company_45,Enterprise,16716,5,17.0,0.0,False,0
A-50bb9f,Company_373,Pro,31752,5,0.0,0.14285714285714285,False,0
A-6a4e2d,Company_46,Enterprise,52536,5,26.0,0.0,False,0
A-856b1e,Company_161,Pro,21168,5,27.0,0.0,False,0
A-50bb9f,Company_373,Pro,31752,5,0.0,0.14285714285714285,False,0
A-ba6516,Company_154,Enterprise,64476,5,0.0,0.0,False,0
A-6965e1,Company_379,Pro,10584,5,27.0,0.3333333333333333,False,0
A-6965e1,Company_379,Pro,10584,5,27.0,0.3333333333333333,False,0
A-378b99,Company_60,Pro,9408,5,70.0,0.16666666666666666,True,0
A-cb6cc6,Company_419,Basic,2964,5,75.0,0.6666666666666666,False,0
A-f17767,Company_123,Pro,8820,5,0.0,0.3333333333333333,False,0
A-9affe6,Company_401,Enterprise,16716,5,31.0,0.3333333333333333,False,0
A-692f18,Company_195,Basic,3192,5,72.0,0.5,False,0
A-4e960a,Company_277,Pro,7056,5,25.0,0.0,False,0
A-560d27,Company_266,Enterprise,136116,5,32.0,0.0,False,0
A-855a48,Company_389,Basic,3192,5,38.0,0.6,False,0
A-0e966d,Company_493,Basic,2508,5,18.0,0.3333333333333333,False,0
A-157070,Company_85,Basic,3876,5,24.0,0.0,False,0
A-3be56b,Company_200,Basic,8436,5,19.0,0.0,False,0
A-3a5ad8,Company_94,Enterprise,0,5,14.0,0.25,False,0
A-80eeb6,Company_402,Pro,12936,5,67.0,0.5,False,0
A-3be56b,Company_200,Basic,8436,5,19.0,0.0,False,0
A-2e4581,Company_0,Pro,7644,5,60.0,0.5,False,0
A-2e4581,Company_0,Pro,7644,5,60.0,0.5,False,0
A-53f4e3,Company_194,Pro,11172,5,35.0,0.4,False,0
A-ac85cd,Company_485,Pro,31164,5,85.0,0.0,True,0
A-ac85cd,Company_485,Pro,31164,5,85.0,0.0,True,0
A-80eeb6,Company_402,Pro,12936,5,67.0,0.5,False,0
A-dfbd31,Company_190,Basic,0,5,39.0,0.5,False,0
A-37f969,Company_150,Pro,17640,5,27.0,0.2,False,0
A-6965e1,Company_379,Enterprise,31044,5,9.0,0.3333333333333333,False,0
A-81edc3,Company_236,Pro,24108,5,90.0,1.0,False,0
A-e83938,Company_111,Pro,2940,5,33.0,0.0,False,0
A-e83938,Company_111,Pro,2940,5,33.0,0.0,False,0
A-7dacce,Company_8,Enterprise,31044,5,54.0,0.75,False,0
A-7dacce,Company_8,Enterprise,31044,5,54.0,0.75,False,0
A-81edc3,Company_236,Pro,24108,5,90.0,1.0,False,0
A-e83938,Company_111,Pro,2940,5,33.0,0.0,False,0
A-5a215a,Company_358,Enterprise,0,5,0.0,0.0,False,0
A-76fa4d,Company_226,Enterprise,164772,5,55.0,0.4,False,0
A-f17767,Company_123,Pro,12936,5,0.0,0.3333333333333333,False,0
A-76fa4d,Company_226,Enterprise,164772,5,55.0,0.4,False,0
A-c43359,Company_83,Basic,8664,5,26.0,0.3333333333333333,False,0
A-c43359,Company_83,Basic,8664,5,26.0,0.3333333333333333,False,0
A-cb5333,Company_370,Enterprise,78804,5,14.0,0.25,False,0
A-81edc3,Company_236,Pro,24108,5,90.0,1.0,False,0
A-e83938,Company_111,Pro,1176,5,27.0,0.0,False,0
A-e83938,Company_111,Pro,1176,5,27.0,0.0,False,0
A-f44180,Company_376,Enterprise,21492,5,30.0,0.0,False,0
A-cbd1a3,Company_325,Enterprise,14328,5,24.0,0.0,False,0
A-526d93,Company_66,Enterprise,102684,5,84.0,0.4,False,0
A-a6d261,Company_303,Basic,2052,5,33.0,0.25,False,0
A-6965e1,Company_379,Enterprise,31044,5,9.0,0.3333333333333333,False,0
A-6965e1,Company_379,Enterprise,31044,5,9.0,0.3333333333333333,False,0
A-71615e,Company_167,Enterprise,131340,5,22.0,0.0,False,0
A-7f4db3,Company_441,Enterprise,42984,5,33.0,0.2,False,0
A-a7bd4b,Company_363,Basic,5016,5,66.0,0.5,False,0
A-016043,Company_405,Enterprise,33432,5,48.0,0.6666666666666666,False,0
A-f92792,Company_67,Enterprise,83580,5,4.0,0.0,False,0
A-8145a0,Company_33,Enterprise,7164,5,14.0,0.16666666666666666,False,0
A-7dacce,Company_8,Enterprise,31044,5,54.0,0.75,False,0
A-d77f4c,Company_470,Enterprise,26268,5,18.0,0.0,False,0
A-d77f4c,Company_470,Enterprise,26268,5,18.0,0.0,False,0
A-3a5ad8,Company_94,Basic,0,5,5.0,0.25,False,0
A-d77f4c,Company_470,Enterprise,26268,5,18.0,0.0,False,0
A-50f3f7,Company_140,Pro,18228,5,34.0,0.16666666666666666,True,0
A-692f18,Company_195,Pro,29400,5,56.0,0.5,False,0
A-87aa7b,Company_433,Pro,14112,5,41.0,0.3333333333333333,True,0
A-e83938,Company_111,Pro,1176,5,27.0,0.0,False,0
A-526d93,Company_66,Enterprise,102684,5,84.0,0.4,False,0
A-37f969,Company_150,Pro,17640,5,27.0,0.2,False,0
A-6c093d,Company_12,Basic,6156,5,82.0,0.6666666666666666,False,0
A-592832,Company_10,Pro,10584,5,31.0,0.3333333333333333,False,0
A-31ab9a,Company_460,Enterprise,7164,5,29.0,0.14285714285714285,False,0
A-10b8f2,Company_151,Pro,31752,5,16.0,0.0,False,0
A-ad64c6,Company_175,Enterprise,66864,5,75.0,0.5,False,0
A-ad64c6,Company_175,Enterprise,66864,5,75.0,0.5,False,0
A-bb1486,Company_265,Basic,9348,5,45.0,0.6666666666666666,False,0
A-bb1486,Company_265,Basic,9348,5,45.0,0.6666666666666666,False,0
A-95b24a,Company_117,Pro,27636,5,41.0,0.6,False,0
A-22f2df,Company_106,Pro,0,5,57.0,0.6,False,0
A-0158bb,Company_461,Pro,12348,5,13.0,0.0,False,0
A-de58ca,Company_212,Pro,8820,5,33.0,0.2,False,0
A-37f969,Company_150,Pro,17640,5,27.0,0.2,False,0
A-30b4ca,Company_23,Basic,19608,5,19.0,0.0,False,0
A-158f4e,Company_180,Basic,13908,5,52.0,0.4,False,0
A-158f4e,Company_180,Basic,13908,5,52.0,0.4,False,0
A-37f969,Company_150,Pro,17640,5,27.0,0.2,False,0
A-31ab9a,Company_460,Enterprise,7164,5,29.0,0.14285714285714285,False,0
A-40906c,Company_235,Pro,54096,5,32.0,0.0,False,0
A-526d93,Company_66,Enterprise,102684,5,84.0,0.4,False,0
A-8b25f2,Company_96,Enterprise,23880,5,15.0,0.0,False,0
A-d4ac0e,Company_364,Pro,10584,5,57.0,0.5,False,0
A-118f1c,Company_492,Pro,0,5,28.0,0.0,False,0
A-cc98bc,Company_469,Basic,7296,5,31.0,0.0,False,0
A-e1b9cd,Company_484,Pro,0,5,81.0,1.0,False,0
A-ff3c73,Company_244,Basic,0,5,17.0,0.0,False,0
A-ff3c73,Company_244,Basic,0,5,17.0,0.0,False,0
A-7f6b86,Company_299,Basic,10260,5,38.0,0.7142857142857143,False,0
A-378b99,Company_60,Enterprise,21492,5,31.0,0.16666666666666666,False,0
A-31ab9a,Company_460,Enterprise,33432,5,27.0,0.14285714285714285,False,0
A-34ea2f,Company_436,Pro,13524,5,32.0,0.0,False,0
A-34ea2f,Company_436,Pro,13524,5,32.0,0.0,False,0
A-86fc1d,Company_328,Enterprise,62088,5,57.0,0.4,False,0
A-cc8c8f,Company_482,Basic,5244,5,23.0,0.0,False,0
A-5ed98d,Company_479,Pro,14112,5,24.0,0.0,False,0
A-5ed98d,Company_479,Pro,14112,5,24.0,0.0,False,0
A-31ab9a,Company_460,Enterprise,33432,5,27.0,0.14285714285714285,False,0
A-87aa7b,Company_433,Pro,14112,5,41.0,0.3333333333333333,True,0
A-313be3,Company_136,Enterprise,0,5,24.0,0.0,False,0
A-5a3eb9,Company_283,Pro,40572,5,22.0,0.3333333333333333,False,0
A-5a3eb9,Company_283,Pro,40572,5,22.0,0.3333333333333333,False,0
A-84ebe4,Company_68,Basic,4104,5,31.0,0.25,False,0
A-84ebe4,Company_68,Basic,4104,5,31.0,0.25,False,0
A-3be56b,Company_200,Enterprise,42984,5,48.0,0.0,True,0
A-c16cf7,Company_377,Basic,0,5,28.0,0.0,False,0
A-c16cf7,Company_377,Basic,0,5,28.0,0.0,False,0
A-3be56b,Company_200,Enterprise,42984,5,48.0,0.0,True,0
A-0532a9,Company_170,Enterprise,50148,5,33.0,0.125,False,0
A-0f3e88,Company_428,Basic,1596,5,26.0,0.0,False,0
A-7e0a10,Company_64,Enterprise,109848,5,68.0,0.4,False,0
A-4437e4,Company_192,Pro,28812,5,33.0,0.3333333333333333,False,0
A-2b9d3e,Company_319,Basic,2508,5,22.0,0.3333333333333333,False,0
A-d42431,Company_378,Basic,5016,5,40.0,0.25,True,0
A-6da850,Company_293,Enterprise,0,5,16.0,0.2,False,0
A-d42431,Company_378,Basic,5016,5,40.0,0.25,True,0
A-cb5333,Company_370,Basic,0,5,15.0,0.25,False,0
A-692f18,Company_195,Enterprise,16716,5,44.0,0.5,False,0
A-503d5a,Company_99,Enterprise,9552,5,31.0,0.3333333333333333,False,0
A-7920cc,Company_412,Enterprise,93132,5,6.0,0.0,False,0
A-6da850,Company_293,Enterprise,0,5,16.0,0.2,False,0
A-6da850,Company_293,Enterprise,0,5,16.0,0.2,False,0
A-94f8c9,Company_51,Basic,16872,5,9.0,0.0,False,0
A-e2cd1b,Company_121,Enterprise,0,5,32.0,0.2,False,0
A-2d1036,Company_399,Pro,40572,5,72.0,0.2,True,0
A-2d1036,Company_399,Pro,40572,5,72.0,0.2,True,0
A-712426,Company_155,Basic,2052,5,0.0,0.16666666666666666,False,0
A-712426,Company_155,Basic,2052,5,0.0,0.16666666666666666,False,0
A-712426,Company_155,Basic,2052,5,0.0,0.16666666666666666,False,0
A-b78bf8,Company_148,Basic,7524,5,23.0,0.0,False,0
A-0a282f,Company_2,Pro,11760,5,72.0,0.0,True,0
A-4d1e75,Company_58,Enterprise,90744,5,17.0,0.0,False,0
A-9ee962,Company_59,Pro,14700,5,71.0,0.3333333333333333,True,0
A-b9f5b1,Company_494,Enterprise,0,5,24.0,0.0,False,0
A-eb1312,Company_322,Pro,14700,5,15.0,0.0,False,0
A-eb1312,Company_322,Pro,14700,5,15.0,0.0,False,0
A-eb7c38,Company_47,Basic,2052,5,53.0,0.0,True,0
A-0a282f,Company_2,Pro,11760,5,72.0,0.0,True,0
A-eb2fdc,Company_216,Enterprise,74028,5,29.0,0.0,False,0
A-5fe118,Company_374,Enterprise,93132,5,16.0,0.0,False,0
A-ccb686,Company_491,Enterprise,0,5,97.0,1.0,False,0
A-d4e0d4,Company_403,Enterprise,279396,5,11.0,0.25,False,0
A-68f37c,Company_202,Basic,0,5,7.0,0.2,False,0
A-3c1a3f,Company_224,Enterprise,7164,5,32.0,0.25,False,0
A-e60f9d,Company_178,Enterprise,138504,5,3.0,0.0,False,0
A-e2cd1b,Company_121,Enterprise,38208,5,10.0,0.2,False,0
A-40de06,Company_369,Basic,6384,5,72.0,0.0,True,0
A-4a267b,Company_451,Pro,14700,5,38.0,0.25,True,0
A-019782,Company_142,Basic,0,5,22.0,0.0,False,0
A-68f37c,Company_202,Basic,0,5,7.0,0.2,False,0
A-68f37c,Company_202,Basic,0,5,7.0,0.2,False,0
A-671f31,Company_137,Pro,34692,5,18.0,0.2857142857142857,False,0
A-68f37c,Company_202,Basic,0,5,7.0,0.2,False,0
